Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS6_FBK,Tor Tigers: 7,,D3,L2,,5:5,Handgelenk,,Nick Pfister,,Nachsetzen,0.1,,
MS6_FBK,Tor Tigers: 8,,D3,PP1,,5:5,Direkt,,Steiner Simon,Thomas Gfeller,Konter,0.3,,
MS6_FBK,Tor Tigers: 9,,D3,L1,,5:6,Direkt,,Steiner Simon,Kevin Kropf,Konter,0.8,,
MS6_FBK,Tor Tigers: 10,,D3,L2,,5:5,Handgelenk,,Janis Lauber,Daniel Hernandez,Konter,0.4,,
MS6_FBK,ZOE For: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Thomas Gfeller,Kevin Kropf,Auslösung,,Bad,
MS6_FBK,ZOE For: 2,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Thomas Gfeller,Kevin Kropf,Auslösung,,Good,
MS6_FBK,ZOE For: 3,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Gian Mühlemann,Christian Stucki,Auslösung,,Good,
MS6_FBK,ZOE For: 4,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Thomas Gfeller,,Auslösung,,Bad,
MS6_FBK,ZOE For: 5,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Gian Mühlemann,Martin Mosimann,Auslösung,,Bad,
MS6_FBK,ZOE For: 6,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Steiner Luca,Gustav Svensson,Auslösung,,Good,
MS6_FBK,ZOE For: 7,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Gian Mühlemann,Christian Stucki,Auslösung,,Good,
MS6_FBK,ZOE For: 8,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Steiner Luca,Thomas Gfeller,Auslösung,,Good,
MS6_FBK,ZOE For: 9,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Maurice Aebersold,Gian Mühlemann,Auslösung,,Good,
MS6_FBK,ZOE For: 10,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gustav Svensson,Thomas Gfeller,Auslösung,,Good,
MS6_FBK,ZOE For: 11,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Maurice Aebersold,Christian Stucki,Auslösung,,Good,
MS6_FBK,ZOE For: 12,Ballbesitzwechsel Ja,D3,L2,,5:5,,,Janis Lauber,,Auslösung,,Bad,
MS6_FBK,ZOE Gegner: 1,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 2,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 3,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 4,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 5,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 6,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 7,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 8,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 9,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 10,Ballbesitzwechsel Nein,"D1, D2",L3,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 11,Ballbesitzwechsel Ja,D2,L2,,5:5,,,,,Auslösung,,,Bad
MS6_FBK,ZOE Gegner: 12,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 13,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 14,Ballbesitzwechsel Ja,D2,L1,,5:5,,,,,Auslösung,,,Bad
MS6_FBK,ZOE Gegner: 15,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 16,Ballbesitzwechsel Ja,D2,L2,,5:5,,,,,Auslösung,,,Bad
MS6_FBK,ZOE Gegner: 17,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 18,Ballbesitzwechsel Ja,D3,L3,,5:5,,,,,Auslösung,,,Bad
MS6_FBK,ZOE Gegner: 19,Ballbesitzwechsel Ja,D3,L3,,5:5,,,,,Auslösung,,,Bad
MS6_FBK,ZOE Gegner: 20,Ballbesitzwechsel Nein,D3,L1,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 21,Ballbesitzwechsel Ja,D3,L3,,5:5,,,,,Auslösung,,,Bad
MS6_FBK,ZOE Gegner: 22,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 23,Ballbesitzwechsel Nein,D3,L3,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 24,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 25,Ballbesitzwechsel Ja,D3,L2,,5:5,,,,,Auslösung,,,Bad
MS6_FBK,ZOE Gegner: 26,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
MS6_FBK,ZOE Gegner: 27,Ballbesitzwechsel Ja,D3,L1,,5:5,,,,,Auslösung,,,Bad
MS6_FBK,Zone-Exits: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Steiner Luca,Kevin Kropf,Zone-Exits,,Bad,
MS6_FBK,Zone-Exits: 2,Ballbesitzwechsel Ja,D1,L1,,5:5,,,Thomas Gfeller,Steiner Luca,Auslösung,,Bad,
MS6_FBK,Zone-Exits: 3,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gustav Svensson,Thomas Gfeller,Zone-Exits,,Good,
MS6_FBK,Zone-Exits: 4,Ballbesitzwechsel Ja,D3,L3,,5:5,,,Lukas Münger,Matteo Steiner,Zone-Exits,,Bad,
MS6_FBK,Zone-Exits: 5,Ballbesitzwechsel Ja,D3,L1,,5:5,,,Steiner Luca,,Zone-Exits,,Bad,
MS6_FBK,Zone-Exits: 6,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Janis Lauber,Luca Fankhauser,Zone-Exits,,Good,
MS6_FBK,Zone-Exits: 7,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Steiner Luca,Thomas Gfeller,Zone-Exits,,Good,
MS6_FBK,Zone-Exits: 8,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Lukas Münger,,Zone-Exits,,Bad,
