Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS5_Uster,Low Q Chance Against: 15,Ballbesitzwechsel Nein,D3,L1,,5:5,Gezogen,Geblockt,Steiner Simon,,Konter,0.1,,
MS5_Uster,Low Q Chance For: 1,Ballbesitzwechsel Ja,D1,PP1,,5:4,Direkt,Neben Tor,Janis Lauber,Matteo Steiner,,0.1,,
MS5_Uster,Low Q Chance For: 2,Ballbesitzwechsel Nein,D1,PP1,,5:4,Gezogen,Geblockt,Thomas Gfeller,Matteo Steiner,,0.2,,
MS5_Uster,Low Q Chance For: 3,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Auf Tor,Maurice Aebersold,Gian Mühlemann,Auslösung,0.1,,
MS5_Uster,Low Q Chance For: 4,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Geblockt,Maurice Aebersold,,Zone-Exits,0.2,,
MS5_Uster,Low Q Chance For: 5,Ballbesitzwechsel Nein,D1,L1,,5:5,Gezogen,Neben Tor,Thomas Gfeller,Steiner Simon,Festsetzen,0.1,,
MS5_Uster,Low Q Chance For: 6,Ballbesitzwechsel Nein,D1,L1,,5:5,Direkt,Auf Tor,Gustav Svensson,Thomas Gfeller,Standart,0.2,,
MS5_Uster,Low Q Chance For: 7,Ballbesitzwechsel Nein,D1,L1,,5:5,Gezogen,Geblockt,Arno Althaus,,Konter,0.2,,
MS5_Uster,Low Q Chance For: 8,Ballbesitzwechsel Nein,D2,L2,,5:5,Gezogen,Geblockt,Janis Lauber,Lukas Münger,Standart,0.1,,
MS5_Uster,Low Q Chance For: 9,Ballbesitzwechsel Nein,D2,L1,,5:5,Direkt,Auf Tor,Thomas Gfeller,Gustav Svensson,Festsetzen,0.2,,
MS5_Uster,Low Q Chance For: 10,Ballbesitzwechsel Nein,D2,L3,,5:5,Gezogen,Geblockt,Martin Mosimann,Gian Mühlemann,Auslösung,0.2,,
MS5_Uster,Low Q Chance For: 11,Ballbesitzwechsel Nein,D3,L2,,5:5,Direkt,Auf Tor,Nick Pfister,Janis Lauber,Auslösung,0.1,,
MS5_Uster,Low Q Chance For: 12,Ballbesitzwechsel Nein,D3,L1,,5:5,Gezogen,Geblockt,Steiner Simon,Thomas Gfeller,Auslösung,0.2,,
MS5_Uster,Low Q Chance For: 13,Ballbesitzwechsel Nein,D3,L1,,5:5,Gezogen,Auf Tor,Gustav Svensson,Thomas Gfeller,Auslösung,0.1,,
MS5_Uster,Mid Q Chance Against: 1,Ballbesitzwechsel Nein,D1,BP2,,4:5,Gezogen,Auf Tor,,,,0.2,,
MS5_Uster,Mid Q Chance Against: 2,Ballbesitzwechsel Nein,D1,BP1,,4:5,Direkt,Neben Tor,,,,0.3,,
MS5_Uster,Mid Q Chance Against: 3,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Auf Tor,,,Auslösung,0.3,,
MS5_Uster,Mid Q Chance Against: 4,Ballbesitzwechsel Nein,D3,L1,,5:5,Direkt,Geblockt,Gustav Svensson,,Auslösung,0.4,,
MS5_Uster,Mid Q Chance For: 1,Ballbesitzwechsel Nein,D1,L3,,5:5,Direkt,Neben Tor,Gian Mühlemann,Matteo Steiner,Standart,0.4,,
MS5_Uster,Mid Q Chance For: 2,Ballbesitzwechsel Nein,D2,L2,,5:5,Direkt,Auf Tor,Nick Pfister,,Auslösung,0.3,,
