Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS3_Chur,ZOE For: 7,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Bad,
MS3_Chur,ZOE For: 8,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Gian Mühlemann,Christian Stucki,Auslösung,,Good,
MS3_Chur,ZOE For: 9,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Janis Lauber,Nick Pfister,Auslösung,,Good,
MS3_Chur,ZOE For: 10,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Daniel Hernandez,Lukas Münger,Auslösung,,Good,
MS3_Chur,ZOE For: 11,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Gustav Svensson,Steiner Luca,Auslösung,,Good,
MS3_Chur,ZOE For: 12,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Daniel Hernandez,Arno Althaus,Auslösung,,Good,
MS3_Chur,ZOE For: 13,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
MS3_Chur,ZOE For: 14,Ballbesitzwechsel Ja,D2,L2,,5:5,,,Lukas Münger,,Auslösung,,Bad,
MS3_Chur,ZOE For: 15,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Lukas Münger,Daniel Hernandez,Auslösung,,Good,
MS3_Chur,ZOE For: 16,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
MS3_Chur,ZOE For: 17,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Daniel Hernandez,Arno Althaus,Auslösung,,Good,
MS3_Chur,ZOE For: 18,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Daniel Hernandez,Janis Lauber,Auslösung,,Good,
MS3_Chur,ZOE For: 19,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Matteo Steiner,Björn Schenkel,Auslösung,,Good,
MS3_Chur,ZOE For: 20,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Gustav Svensson,Steiner Luca,Auslösung,,Good,
MS3_Chur,ZOE For: 21,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Daniel Hernandez,,Auslösung,,Good,
MS3_Chur,ZOE For: 22,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
MS3_Chur,ZOE For: 23,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Gustav Svensson,Steiner Luca,Auslösung,,Good,
MS3_Chur,ZOE For: 24,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Janis Lauber,Lukas Münger,Auslösung,,Good,
MS3_Chur,ZOE For: 25,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Daniel Hernandez,Lukas Münger,Auslösung,,Good,
MS3_Chur,ZOE For: 26,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Daniel Hernandez,Janis Lauber,Auslösung,,Good,
MS3_Chur,ZOE For: 27,Ballbesitzwechsel Ja,D3,L3,,5:5,,,Matteo Steiner,Björn Schenkel,Auslösung,,Bad,
MS3_Chur,ZOE For: 28,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gustav Svensson,Thomas Gfeller,Auslösung,,Good,
MS3_Chur,ZOE For: 29,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Daniel Hernandez,Janis Lauber,Auslösung,,Good,
MS3_Chur,ZOE For: 30,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
MS3_Chur,ZOE For: 31,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Björn Schenkel,Martin Mosimann,Auslösung,,Good,
MS3_Chur,ZOE For: 32,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
MS3_Chur,ZOE For: 33,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gian Mühlemann,Thomas Gfeller,Auslösung,,Good,
MS3_Chur,ZOE Gegner: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS3_Chur,ZOE Gegner: 2,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS3_Chur,ZOE Gegner: 3,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS3_Chur,ZOE Gegner: 4,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS3_Chur,ZOE Gegner: 5,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS3_Chur,ZOE Gegner: 6,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS3_Chur,ZOE Gegner: 7,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS3_Chur,ZOE Gegner: 8,Ballbesitzwechsel Ja,D2,L1,,5:5,,,,,Auslösung,,,Bad
MS3_Chur,ZOE Gegner: 9,Ballbesitzwechsel Nein,D3,L1,,5:5,,,,,Auslösung,,,Good
MS3_Chur,ZOE Gegner: 10,Ballbesitzwechsel Nein,D3,L1,,5:5,,,,,Auslösung,,,Good
MS3_Chur,ZOE Gegner: 11,Ballbesitzwechsel Nein,D3,L3,,5:5,,,,,Auslösung,,,Good
MS3_Chur,Zone-Exits: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Thomas Gfeller,Steiner Luca,Zone-Exits,,Good,
MS3_Chur,Zone-Exits: 2,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Janis Lauber,Lukas Münger,Zone-Exits,,Good,
MS3_Chur,Zone-Exits: 3,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Lukas Münger,Arno Althaus,Auslösung,,Good,
MS3_Chur,Zone-Exits: 4,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Daniel Hernandez,Nick Pfister,Zone-Exits,,Good,
MS3_Chur,Zone-Exits: 5,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Gian Mühlemann,Björn Schenkel,Auslösung,,Bad,
MS3_Chur,Zone-Exits: 6,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Steiner Luca,Thomas Gfeller,Zone-Exits,,Good,
MS3_Chur,Zone-Exits: 7,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gustav Svensson,Gian Mühlemann,Zone-Exits,,Good,
