Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
PF_HF_4_FBK,ZOE For: 11,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,Gustav Svensson,Janis Lauber,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 12,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,Janis Lauber,Steiner Simon,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 13,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,Thomas Gfeller,Matteo Steiner,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 14,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,Thomas Gfeller,Luca Fankhauser,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 15,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,Thomas Gfeller,,Auslösung,,Bad,
PF_HF_4_FBK,ZOE For: 16,Ballbesitzwechsel NEIN,D3,L2,,5:5,,,Micha Strohl,Gustav Svensson,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 17,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,Luca Fankhauser,,Auslösung,,Bad,
PF_HF_4_FBK,ZOE For: 18,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,Luca Fankhauser,Gian Mühlemann,Auslösung,,Good,
PF_HF_4_FBK,ZOE Gegner: 1,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 2,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Auslösung,,,Bad
PF_HF_4_FBK,ZOE Gegner: 3,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,,,Auslösung,,,Bad
PF_HF_4_FBK,ZOE Gegner: 4,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 5,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,,,Auslösung,,,Bad
PF_HF_4_FBK,ZOE Gegner: 6,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 7,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 8,Ballbesitzwechsel JA,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 9,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 10,Ballbesitzwechsel NEIN,D2,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 11,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 12,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 13,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 14,Ballbesitzwechsel NEIN,OT,L1,,5:5,,,,,Auslösung,,,Bad
PF_HF_4_FBK,ZOE Gegner: 15,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 16,Ballbesitzwechsel NEIN,D3,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 17,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 18,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 19,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 20,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,ZOE Gegner: 21,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_4_FBK,Zone-Exits: 1,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Luca Fankhauser,,Zone-Exits,,Bad,
PF_HF_4_FBK,Zone-Exits: 2,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,Gustav Svensson,,Zone-Exits,,Good,
