Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
PF_HF_1_FBK,ZOE For: 7,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,Micha Strohl,,Auslösung,,Good,
PF_HF_1_FBK,ZOE For: 8,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,Janis Lauber,,Auslösung,,Bad,
PF_HF_1_FBK,ZOE For: 9,Ballbesitzwechsel NEIN,D2,L1,,5:5,,,Luca Fankhauser,,Auslösung,,Good,
PF_HF_1_FBK,ZOE For: 10,Ballbesitzwechsel JA,D2,L1,,5:5,,,Luca Fankhauser,,Auslösung,,Bad,
PF_HF_1_FBK,ZOE For: 11,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,Maurice Aebersold,,Auslösung,,Good,
PF_HF_1_FBK,ZOE For: 12,Ballbesitzwechsel NEIN,D2,L1,,5:5,,,Gian Mühlemann,Luca Fankhauser,Auslösung,,Good,
PF_HF_1_FBK,ZOE For: 13,Ballbesitzwechsel NEIN,D2,L1,,5:5,,,Luca Fankhauser,,Auslösung,,Bad,
PF_HF_1_FBK,ZOE For: 14,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,Gustav Svensson,,Auslösung,,Bad,
PF_HF_1_FBK,ZOE For: 15,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Maurice Aebersold,Steiner Simon,Auslösung,,Good,
PF_HF_1_FBK,ZOE For: 16,Ballbesitzwechsel NEIN,D3,L2,,5:5,,,Janis Lauber,Gustav Svensson,Auslösung,,Good,
PF_HF_1_FBK,ZOE Gegner: 1,Ballbesitzwechsel JA,D1,L3,,5:5,,,,,Auslösung,,,Good
PF_HF_1_FBK,ZOE Gegner: 2,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_1_FBK,ZOE Gegner: 3,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_1_FBK,ZOE Gegner: 4,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_1_FBK,ZOE Gegner: 5,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,,,Auslösung,,,Bad
PF_HF_1_FBK,ZOE Gegner: 6,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_1_FBK,ZOE Gegner: 7,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_1_FBK,ZOE Gegner: 8,Ballbesitzechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Bad
PF_HF_1_FBK,ZOE Gegner: 9,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_1_FBK,ZOE Gegner: 10,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Bad
PF_HF_1_FBK,ZOE Gegner: 11,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_1_FBK,ZOE Gegner: 12,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_1_FBK,ZOE Gegner: 13,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,,,Auslösung,,,Good
