Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS7_HCR,ZOE Gegner: 7,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS7_HCR,ZOE Gegner: 8,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS7_HCR,ZOE Gegner: 9,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS7_HCR,ZOE Gegner: 10,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Bad
MS7_HCR,ZOE Gegner: 11,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS7_HCR,ZOE Gegner: 12,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS7_HCR,ZOE Gegner: 13,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Bad
MS7_HCR,ZOE Gegner: 14,Ballbesitzwechsel Nein,D3,L1,,5:5,,,,,Auslösung,,,Bad
MS7_HCR,ZOE Gegner: 15,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
MS7_HCR,ZOE Gegner: 16,Ballbesitzwechsel Nein,D3,L3,,5:5,,,,,Auslösung,,,Good
MS7_HCR,ZOE Gegner: 17,Ballbesitzwechsel Nein,D3,L1,,5:5,,,,,Auslösung,,,Good
MS7_HCR,ZOE Gegner: 18,Ballbesitzwechsel Nein,D3,L1,,5:5,,,,,Auslösung,,,Good
MS7_HCR,Zone-Exits: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Steiner Luca,,Zone-Exits,,Bad,
MS7_HCR,Zone-Exits: 2,Ballbesitzwechsel Ja,D1,L1,,5:5,,,Steiner Luca,,Zone-Exits,,Bad,
