Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS12_SVWE,Low Q Chance Against: 14,Ballbesitzwechsel Nein,D2,L1,,5:5,Gezogen,Neben Tor,,,Standart,0.1,,
MS12_SVWE,Low Q Chance Against: 15,Ballbesitzwechsel Nein,D3,L1,,5:5,Direkt,Geblockt,Gian Mühlemann,,Festsetzen,0.2,,
MS12_SVWE,Low Q Chance For: 1,Ballbesitzwechsel Ja,D1,L3,,5:5,Gezogen,Geblockt,Gian Mühlemann,,Konter,0.1,,
MS12_SVWE,Low Q Chance For: 2,Ballbesitzwechsel Nein,D2,L3,,5:5,Handgelenk,Auf Tor,Janis Schwarz,Christian Stucki,Konter,0.1,,
MS12_SVWE,Low Q Chance For: 3,Ballbesitzwechsel Nein,D2,L3,,5:5,Handgelenk,Auf Tor,Gian Mühlemann,,Zone-Exits,0.2,,
MS12_SVWE,Low Q Chance For: 4,Ballbesitzwechsel Nein,D2,L2,,5:5,Direkt,Auf Tor,Nick Pfister,Janis Lauber,Auslösung,0.2,,
MS12_SVWE,Low Q Chance For: 5,Ballbesitzwechsel Ja,D2,L2,,5:5,Gezogen,Neben Tor,Daniel Hernandez,Janis Lauber,Standart,0.1,,
MS12_SVWE,Low Q Chance For: 6,Ballbesitzwechsel Ja,D2,L1,,5:5,Gezogen,Auf Tor,Steiner Simon,Kevin Kropf,Standart,0.1,,
MS12_SVWE,Low Q Chance For: 7,Ballbesitzwechsel Nein,D2,L1,,5:5,Direkt,Auf Tor,Thomas Gfeller,,Standart,0.1,,
MS12_SVWE,Low Q Chance For: 8,Ballbesitzwechsel Ja,D2,L1,,5:5,Gezogen,Neben Tor,Thomas Gfeller,,Auslösung,0.1,,
MS12_SVWE,Low Q Chance For: 9,Ballbesitzwechsel Nein,D2,L1,,5:5,Gezogen,Geblockt,Steiner Luca,,Konter,0.1,,
MS12_SVWE,Low Q Chance For: 10,Ballbesitzwechsel Nein,D2,L2,,5:5,Gezogen,Geblockt,Nick Pfister,Janis Lauber,Auslösung,0.2,,
MS12_SVWE,Low Q Chance For: 11,Ballbesitzwechsel Nein,D3,L1,,5:5,Gezogen,Auf Tor,Gian Mühlemann,Thomas Gfeller,Festsetzen,0.2,,
MS12_SVWE,Low Q Chance For: 12,Ballbesitzwechsel Nein,D3,L1,,5:5,Gezogen,Geblockt,Christian Stucki,Matteo Steiner,Auslösung,0.2,,
MS12_SVWE,Low Q Chance For: 13,Ballbesitzwechsel Nein,D3,PP1,,5:4,Direkt,Geblockt,Matteo Steiner,Thomas Gfeller,,0.2,,
MS12_SVWE,Low Q Chance For: 14,Ballbesitzwechsel Ja,D3,PP1,,5:4,Direkt,Neben Tor,Janis Lauber,Matteo Steiner,,0.2,,
MS12_SVWE,Low Q Chance For: 15,Ballbesitzwechsel Nein,D3,PP1,,5:4,Gezogen,Geblockt,Matteo Steiner,Janis Lauber,,0.1,,
MS12_SVWE,Low Q Chance For: 16,Ballbesitzwechsel Ja,D3,L2,,5:5,Gezogen,Auf Tor,Janis Lauber,Lukas Münger,Festsetzen,0.2,,
MS12_SVWE,Low Q Chance For: 17,Ballbesitzwechsel Nein,D3,L1,,5:5,Gezogen,Auf Tor,Matteo Steiner,Gian Mühlemann,Standart,0.3,,
MS12_SVWE,Low Q Chance For: 18,Ballbesitzwechsel Nein,D3,L2,,5:5,Gezogen,Geblockt,Steiner Simon,Janis Lauber,Standart,0.1,,
MS12_SVWE,Low Q Chance For: 19,Ballbesitzwechsel Nein,D3,L2,,5:5,Handgelenk,Geblockt,Luca Fankhauser,,Auslösung,0.1,,
MS12_SVWE,Mid Q Chance Against: 1,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Neben Tor,,,Konter,0.3,,
MS12_SVWE,Mid Q Chance Against: 2,Ballbesitzwechsel Nein,D1,L2,,5:5,Direkt,Neben Tor,,,Konter,0.4,,
MS12_SVWE,Mid Q Chance Against: 3,Ballbesitzwechsel Nein,D1,L3,,5:5,Handgelenk,Auf Tor,,,Festsetzen,0.3,,
MS12_SVWE,Mid Q Chance Against: 4,Ballbesitzwechsel Nein,D1,BP1,,4:5,Gezogen,Auf Tor,,,,0.2,,
MS12_SVWE,Mid Q Chance Against: 5,Ballbesitzwechsel Nein,D2,L3,,5:5,Direkt,Neben Tor,,,Auslösung,0.3,,
