Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS4_Malans,Tor Tigers: 2,,D1,L3,,5:5,Gezogen,,Gian Mühlemann,Christian Stucki,Zone-Exits,0.2,,
MS4_Malans,Tor Tigers: 3,,D3,L2,,5:5,Gezogen,,Matteo Steiner,Daniel Hernandez,Auslösung,0.2,,
MS4_Malans,Tor Tigers: 4,,D3,L1,,5:5,Gezogen,,Thomas Gfeller,Gian Mühlemann,Konter,0.3,,
MS4_Malans,Tor Tigers: 5,,D3,PP1,,5:4,Handgelenk,,Thomas Gfeller,Matteo Steiner,,0.4,,
MS4_Malans,Tor Tigers: 6,,D3,L2,,5:6,Handgelenk,,Matteo Steiner,,,0.4,,
MS4_Malans,ZOE For: 1,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Lukas Münger,Luca Fankhauser,Auslösung,,Good,
MS4_Malans,ZOE For: 2,Ballbesitzwechsel Ja,D1,L1,,5:5,,,Steiner Luca,,Auslösung,,Bad,
MS4_Malans,ZOE For: 3,Ballbesitzwechsel Ja,D1,L1,,5:5,,,Gustav Svensson,,Auslösung,,Bad,
MS4_Malans,ZOE For: 4,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Thomas Gfeller,Steiner Luca,Auslösung,,Good,
MS4_Malans,ZOE For: 5,Ballbesitzwechsel Ja,D1,L2,,5:5,,,Lukas Münger,,Auslösung,,Bad,
MS4_Malans,ZOE For: 6,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Gian Mühlemann,Maurice Aebersold,Auslösung,,Bad,
MS4_Malans,ZOE For: 7,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Daniel Hernandez,Daniel Hernandez,Auslösung,,Good,
MS4_Malans,ZOE For: 8,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Martin Mosimann,Maurice Aebersold,Auslösung,,Good,
MS4_Malans,ZOE For: 9,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Lukas Münger,Luca Fankhauser,Auslösung,,Good,
MS4_Malans,ZOE For: 10,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Steiner Luca,Gustav Svensson,Auslösung,,Bad,
MS4_Malans,ZOE For: 11,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Maurice Aebersold,Matteo Steiner,Auslösung,,Good,
MS4_Malans,ZOE For: 12,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gustav Svensson,Steiner Simon,Auslösung,,Good,
MS4_Malans,ZOE For: 13,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Janis Lauber,Nick Pfister,Auslösung,,Good,
MS4_Malans,ZOE For: 14,Ballbesitzwechsel Ja,D3,L1,,5:5,,,Gustav Svensson,Thomas Gfeller,Auslösung,,Good,
MS4_Malans,ZOE For: 15,Ballbesitzwechsel Ja,D3,L2,,5:5,,,Janis Lauber,Maurice Aebersold,Auslösung,,Bad,
MS4_Malans,ZOE For: 16,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
MS4_Malans,ZOE Gegner: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS4_Malans,ZOE Gegner: 2,Ballbesitzwechsel Ja,D1,L2,,5:5,,,,,Auslösung,,,Good
MS4_Malans,ZOE Gegner: 3,Ballbesitzwechsel Ja,D1,L1,,5:5,,,,,Auslösung,,,Bad
MS4_Malans,ZOE Gegner: 4,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS4_Malans,ZOE Gegner: 5,Ballbesitzwechsel Ja,D1,L2,,5:5,,,,,Auslösung,,,Bad
MS4_Malans,ZOE Gegner: 6,Ballbesitzwechsel Ja,D1,L1,,5:5,,,,,Auslösung,,,Bad
MS4_Malans,ZOE Gegner: 7,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS4_Malans,ZOE Gegner: 8,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS4_Malans,ZOE Gegner: 9,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS4_Malans,ZOE Gegner: 10,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS4_Malans,ZOE Gegner: 11,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS4_Malans,ZOE Gegner: 12,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS4_Malans,ZOE Gegner: 13,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS4_Malans,ZOE Gegner: 14,Ballbesitzwechsel Ja,D2,L2,,5:5,,,,,Auslösung,,,Good
MS4_Malans,ZOE Gegner: 15,Ballbesitzwechsel Ja,D2,L2,,5:5,,,,,Auslösung,,,Bad
MS4_Malans,ZOE Gegner: 16,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Good
MS4_Malans,Zone-Exits: 1,Ballbesitzwechsel Ja,D1,L3,,5:5,,,Martin Mosimann,Maurice Aebersold,Zone-Exits,,Bad,
MS4_Malans,Zone-Exits: 2,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Gustav Svensson,Steiner Simon,Zone-Exits,,Good,
MS4_Malans,Zone-Exits: 3,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Matteo Steiner,Gian Mühlemann,Zone-Exits,,Good,
MS4_Malans,Zone-Exits: 4,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Maurice Aebersold,Christian Stucki,Zone-Exits,,Good,
MS4_Malans,Zone-Exits: 5,Ballbesitzwechsel Ja,D1,L3,,5:5,,,Christian Stucki,,Zone-Exits,,Bad,
MS4_Malans,Zone-Exits: 6,Ballbesitzwechsel Ja,D2,L1,,5:5,,,Steiner Simon,Gustav Svensson,Zone-Exits,,Bad,
MS4_Malans,Zone-Exits: 7,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Luca Fankhauser,Lukas Münger,Zone-Exits,,Good,
MS4_Malans,Zone-Exits: 8,Ballbesitzwechsel Ja,D2,L3,,5:5,,,Maurice Aebersold,Matteo Steiner,Zone-Exits,,Bad,
MS4_Malans,Zone-Exits: 9,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gustav Svensson,Thomas Gfeller,Zone-Exits,,Good,
